athlete,school,conference,event,season,class_year,birth_date,age_at_meet,performance,unit,meet,meet_date,round,place,wind,indoor_outdoor,source_url,data_status
"Farrington, Melissa-Maree",Florida State,ACC,Long Jump,2016,JR-3,,,5.79,m,Rafer Johnson-Jackie Joyner Kersee Invitational,2016-04-09,,,-0.1,Outdoor,https://www.tfrrs.org/results/43382/2783977/Rafer_Johnson-Jackie_Joyner_Kersee_Invitational/Long-Jump,TFRRS all_performances
"Freeman, Der'Renae",Florida State,ACC,Long Jump,2016,SR-4,,,6.08,m,Rafer Johnson-Jackie Joyner Kersee Invitational,2016-04-09,,,-0.3,Outdoor,https://www.tfrrs.org/results/43382/2783977/Rafer_Johnson-Jackie_Joyner_Kersee_Invitational/Long-Jump,TFRRS all_performances
"Petrokaite, Jogaile",Florida State,ACC,Long Jump,2016,SO-2,,,6.05,m,Rafer Johnson-Jackie Joyner Kersee Invitational,2016-04-09,,,-1.8,Outdoor,https://www.tfrrs.org/results/43382/2783977/Rafer_Johnson-Jackie_Joyner_Kersee_Invitational/Long-Jump,TFRRS all_performances
"Banton, McKoya",Florida State,ACC,100H,2016,FR-1,,,14.54,s,Seminole Invitational,2016-04-15,,,-1.1,Outdoor,https://www.tfrrs.org/results/45850/2803073/Seminole_Invitational/100-Hurdles,TFRRS all_performances
"Farrington, Melissa-Maree",Florida State,ACC,100H,2016,JR-3,,,13.92,s,Charlotte Invitational,2016-04-15,,,2.0,Outdoor,https://www.tfrrs.org/results/44246/2816388/Charlotte_Invitational/100-Hurdles,TFRRS all_performances
"Jean, Mulern",Florida State,ACC,100H,2016,SR-4,,,13.40,s,Seminole Invitational,2016-04-15,,,-0.9,Outdoor,https://www.tfrrs.org/results/45850/2803073/Seminole_Invitational/100-Hurdles,TFRRS all_performances
"Sadeiko, Grete",Florida State,ACC,100H,2016,JR-3,,,14.28,s,Seminole Invitational,2016-04-15,,,-1.9,Outdoor,https://www.tfrrs.org/results/45850/2803073/Seminole_Invitational/100-Hurdles,TFRRS all_performances
"Setterington, Nicole",Florida State,ACC,100H,2016,JR-3,,,13.53,s,Seminole Invitational,2016-04-15,,,-0.9,Outdoor,https://www.tfrrs.org/results/45850/2803073/Seminole_Invitational/100-Hurdles,TFRRS all_performances
"Williams, Peta-Gay",Florida State,ACC,100H,2016,FR-1,,,13.58,s,Seminole Invitational,2016-04-15,,,-0.9,Outdoor,https://www.tfrrs.org/results/45850/2803073/Seminole_Invitational/100-Hurdles,TFRRS all_performances
"Dorsett, Shaquania",Florida State,ACC,400m,2016,FR-1,,,52.67,s,Seminole Invitational,2016-04-15,,,,Outdoor,https://www.tfrrs.org/results/45850/2803071/Seminole_Invitational/400-Meters,TFRRS all_performances
"Farrington, Melissa-Maree",Florida State,ACC,Long Jump,2016,JR-3,,,5.72,m,Charlotte Invitational,2016-04-15,,,0.6,Outdoor,https://www.tfrrs.org/results/44246/2816392/Charlotte_Invitational/Long-Jump,TFRRS all_performances
"Petrokaite, Jogaile",Florida State,ACC,Long Jump,2016,SO-2,,,6.40,m,Seminole Invitational,2016-04-15,,,0.2,Outdoor,https://www.tfrrs.org/results/45850/2803075/Seminole_Invitational/Long-Jump,TFRRS all_performances
"Banton, McKoya",Florida State,ACC,100H,2016,FR-1,,,14.33,s,UF Tom Jones Memorial,2016-04-22,,,0.7,Outdoor,https://www.tfrrs.org/results/43370/2822285/UF_Tom_Jones_Memorial/100-Hurdles,TFRRS all_performances
"Sadeiko, Grete",Florida State,ACC,100H,2016,JR-3,,,13.99,s,UF Tom Jones Memorial,2016-04-22,,,2.0,Outdoor,https://www.tfrrs.org/results/43370/2822285/UF_Tom_Jones_Memorial/100-Hurdles,TFRRS all_performances
"Setterington, Nicole",Florida State,ACC,100H,2016,JR-3,,,13.24,s,UF Tom Jones Memorial,2016-04-22,,,0.6,Outdoor,https://www.tfrrs.org/results/43370/2822285/UF_Tom_Jones_Memorial/100-Hurdles,TFRRS all_performances
"Setterington, Nicole",Florida State,ACC,100H,2016,JR-3,,,13.35,s,UF Tom Jones Memorial,2016-04-22,,,2.0,Outdoor,https://www.tfrrs.org/results/43370/2822285/UF_Tom_Jones_Memorial/100-Hurdles,TFRRS all_performances
"Sadeiko, Grete",Florida State,ACC,Long Jump,2016,JR-3,,,5.82,m,UF Tom Jones Memorial,2016-04-22,,,1.1,Outdoor,https://www.tfrrs.org/results/43370/2822286/UF_Tom_Jones_Memorial/Long-Jump,TFRRS all_performances
"Jean, Mulern",Florida State,ACC,100H,2016,SR-4,,,13.39,s,Penn Relays,2016-04-28,,,-0.7,Outdoor,https://www.tfrrs.org/results/46385/2849682/Penn_Relays/100-Hurdles,TFRRS all_performances
"Jean, Mulern",Florida State,ACC,100H,2016,SR-4,,,13.62,s,Penn Relays,2016-04-28,,,0.8,Outdoor,https://www.tfrrs.org/results/46385/2856055/Penn_Relays/100-Hurdles,TFRRS all_performances
"Banton, McKoya",Florida State,ACC,100H,2016,FR-1,,,14.32,s,UNF Twilight,2016-05-04,,,0.6,Outdoor,https://www.tfrrs.org/results/41906/2858096/UNF_Twilight_/100-Hurdles,TFRRS all_performances
"Sadeiko, Grete",Florida State,ACC,100H,2016,JR-3,,,14.00,s,UNF Twilight,2016-05-04,,,0.6,Outdoor,https://www.tfrrs.org/results/41906/2858096/UNF_Twilight_/100-Hurdles,TFRRS all_performances
"Farrington, Melissa-Maree",Florida State,ACC,Long Jump,2016,JR-3,,,5.84,m,UNF Twilight,2016-05-04,,,0.5,Outdoor,https://www.tfrrs.org/results/41906/2858128/UNF_Twilight_/Long-Jump,TFRRS all_performances
"Petrokaite, Jogaile",Florida State,ACC,Long Jump,2016,SO-2,,,6.17,m,UNF Twilight,2016-05-04,,,0.3,Outdoor,https://www.tfrrs.org/results/41906/2858128/UNF_Twilight_/Long-Jump,TFRRS all_performances
"Banton, McKoya",Florida State,ACC,100H,2016,FR-1,,,14.37,s,ACC Championships,2016-05-13,,,-1.1,Outdoor,https://www.tfrrs.org/results/46634/2876435/ACC_Championships/100-Hurdles,TFRRS all_performances
"Farrington, Melissa-Maree",Florida State,ACC,100H,2016,JR-3,,,13.40,s,ACC Championships,2016-05-13,,,0.5,Outdoor,https://www.tfrrs.org/results/46634/2876439/ACC_Championships/100-Hurdles,TFRRS all_performances
"Farrington, Melissa-Maree",Florida State,ACC,100H,2016,JR-3,,,13.71,s,ACC Championships,2016-05-13,,,-1.1,Outdoor,https://www.tfrrs.org/results/46634/2876435/ACC_Championships/100-Hurdles,TFRRS all_performances
"Jean, Mulern",Florida State,ACC,100H,2016,SR-4,,,13.01,s,ACC Championships,2016-05-13,,,1.3,Outdoor,https://www.tfrrs.org/results/46634/2876435/ACC_Championships/100-Hurdles,TFRRS all_performances
"Jean, Mulern",Florida State,ACC,100H,2016,SR-4,,,13.10,s,ACC Championships,2016-05-13,,,0.8,Outdoor,https://www.tfrrs.org/results/46634/2876435/ACC_Championships/100-Hurdles,TFRRS all_performances
"Sadeiko, Grete",Florida State,ACC,100H,2016,JR-3,,,14.03,s,ACC Championships,2016-05-13,,,0.8,Outdoor,https://www.tfrrs.org/results/46634/2876439/ACC_Championships/100-Hurdles,TFRRS all_performances
"Setterington, Nicole",Florida State,ACC,100H,2016,JR-3,,,13.36,s,ACC Championships,2016-05-13,,,0.8,Outdoor,https://www.tfrrs.org/results/46634/2876435/ACC_Championships/100-Hurdles,TFRRS all_performances
"Setterington, Nicole",Florida State,ACC,100H,2016,JR-3,,,13.45,s,ACC Championships,2016-05-13,,,-0.7,Outdoor,https://www.tfrrs.org/results/46634/2876435/ACC_Championships/100-Hurdles,TFRRS all_performances
"Williams, Peta-Gay",Florida State,ACC,100H,2016,FR-1,,,13.26,s,ACC Championships,2016-05-13,,,1.3,Outdoor,https://www.tfrrs.org/results/46634/2876435/ACC_Championships/100-Hurdles,TFRRS all_performances
"Williams, Peta-Gay",Florida State,ACC,100H,2016,FR-1,,,13.47,s,ACC Championships,2016-05-13,,,0.8,Outdoor,https://www.tfrrs.org/results/46634/2876435/ACC_Championships/100-Hurdles,TFRRS all_performances
"Farrington, Melissa-Maree",Florida State,ACC,Long Jump,2016,JR-3,,,5.88,m,ACC Championships,2016-05-13,,,0.8,Outdoor,https://www.tfrrs.org/results/46634/2876443/ACC_Championships/Long-Jump,TFRRS all_performances
"Freeman, Der'Renae",Florida State,ACC,Long Jump,2016,SR-4,,,6.54,m,ACC Championships,2016-05-13,,,-0.3,Outdoor,https://www.tfrrs.org/results/46634/2876445/ACC_Championships/Long-Jump,TFRRS all_performances
"Petrokaite, Jogaile",Florida State,ACC,Long Jump,2016,SO-2,,,6.50,m,ACC Championships,2016-05-13,,,-0.8,Outdoor,https://www.tfrrs.org/results/46634/2876445/ACC_Championships/Long-Jump,TFRRS all_performances
"Sadeiko, Grete",Florida State,ACC,Long Jump,2016,JR-3,,,5.58,m,ACC Championships,2016-05-13,,,1.7,Outdoor,https://www.tfrrs.org/results/46634/2876443/ACC_Championships/Long-Jump,TFRRS all_performances
"Farrington, Melissa-Maree",Florida State,ACC,100H,2016,JR-3,,,13.57,s,NCAA Division I - East Preliminary Round,2016-05-26,,,2.0,Outdoor,https://www.tfrrs.org/results/46682/2882928/NCAA_Division_I_-_East_Preliminary_Round/100-Hurdles,TFRRS all_performances
"Jean, Mulern",Florida State,ACC,100H,2016,SR-4,,,13.18,s,NCAA Division I - East Preliminary Round,2016-05-26,,,1.3,Outdoor,https://www.tfrrs.org/results/46682/2882928/NCAA_Division_I_-_East_Preliminary_Round/100-Hurdles,TFRRS all_performances
"Jean, Mulern",Florida State,ACC,100H,2016,SR-4,,,13.42,s,NCAA Division I - East Preliminary Round,2016-05-26,,,1.0,Outdoor,https://www.tfrrs.org/results/46682/2882928/NCAA_Division_I_-_East_Preliminary_Round/100-Hurdles,TFRRS all_performances
"Setterington, Nicole",Florida State,ACC,100H,2016,JR-3,,,12.98,s,NCAA Division I - East Preliminary Round,2016-05-26,,,1.9,Outdoor,https://www.tfrrs.org/results/46682/2882928/NCAA_Division_I_-_East_Preliminary_Round/100-Hurdles,TFRRS all_performances
"Setterington, Nicole",Florida State,ACC,100H,2016,JR-3,,,13.37,s,NCAA Division I - East Preliminary Round,2016-05-26,,,0.7,Outdoor,https://www.tfrrs.org/results/46682/2882928/NCAA_Division_I_-_East_Preliminary_Round/100-Hurdles,TFRRS all_performances
"Williams, Peta-Gay",Florida State,ACC,100H,2016,FR-1,,,13.37,s,NCAA Division I - East Preliminary Round,2016-05-26,,,2.0,Outdoor,https://www.tfrrs.org/results/46682/2882928/NCAA_Division_I_-_East_Preliminary_Round/100-Hurdles,TFRRS all_performances
"Williams, Peta-Gay",Florida State,ACC,100H,2016,FR-1,,,13.40,s,NCAA Division I - East Preliminary Round,2016-05-26,,,1.9,Outdoor,https://www.tfrrs.org/results/46682/2882928/NCAA_Division_I_-_East_Preliminary_Round/100-Hurdles,TFRRS all_performances
"Freeman, Der'Renae",Florida State,ACC,Long Jump,2016,SR-4,,,6.30,m,NCAA Division I - East Preliminary Round,2016-05-26,,,+0.0,Outdoor,https://www.tfrrs.org/results/46682/2882923/NCAA_Division_I_-_East_Preliminary_Round/Long-Jump,TFRRS all_performances
"Petrokaite, Jogaile",Florida State,ACC,Long Jump,2016,SO-2,,,6.29,m,NCAA Division I - East Preliminary Round,2016-05-26,,,0.7,Outdoor,https://www.tfrrs.org/results/46682/2882923/NCAA_Division_I_-_East_Preliminary_Round/Long-Jump,TFRRS all_performances
"Sadeiko, Grete",Florida State,ACC,Long Jump,2016,JR-3,,,5.86,m,NCAA Division I - East Preliminary Round,2016-05-26,,,-0.5,Outdoor,https://www.tfrrs.org/results/46682/2882923/NCAA_Division_I_-_East_Preliminary_Round/Long-Jump,TFRRS all_performances
"Sadeiko, Grete",Florida State,ACC,100H,2016,JR-3,,,14.06,s,NCAA Division I Track & Field Championships,2016-06-08,,,0.4,Outdoor,https://www.tfrrs.org/results/46699/2884634/NCAA_Division_I_Track__Field_Championships/100-Hurdles,TFRRS all_performances
"Setterington, Nicole",Florida State,ACC,100H,2016,JR-3,,,13.25,s,NCAA Division I Track & Field Championships,2016-06-08,,,1.7,Outdoor,https://www.tfrrs.org/results/46699/2884186/NCAA_Division_I_Track__Field_Championships/100-Hurdles,TFRRS all_performances
"Freeman, Der'Renae",Florida State,ACC,Long Jump,2016,SR-4,,,6.14,m,NCAA Division I Track & Field Championships,2016-06-08,,,-0.3,Outdoor,https://www.tfrrs.org/results/46699/2884173/NCAA_Division_I_Track__Field_Championships/Long-Jump,TFRRS all_performances
"Petrokaite, Jogaile",Florida State,ACC,Long Jump,2016,SO-2,,,6.18,m,NCAA Division I Track & Field Championships,2016-06-08,,,-1.0,Outdoor,https://www.tfrrs.org/results/46699/2884173/NCAA_Division_I_Track__Field_Championships/Long-Jump,TFRRS all_performances
"Sadeiko, Grete",Florida State,ACC,Long Jump,2016,JR-3,,,5.89,m,NCAA Division I Track & Field Championships,2016-06-08,,,1.2,Outdoor,https://www.tfrrs.org/results/46699/2884638/NCAA_Division_I_Track__Field_Championships/Long-Jump,TFRRS all_performances
"Labrie-Smith, Hannah",Stanford,ACC,400H,2016,FR-1,,,1:01.43,s,Sacramento State Hornet Invitational,2016-03-18,,,,Outdoor,https://www.tfrrs.org/results/43564/2719315/Sacramento_State_Hornet_Invitational/400-Hurdles,TFRRS all_performances
"Labrie-Smith, Hannah",Stanford,ACC,100H,2016,FR-1,,,14.65,s,Stanford Invitational,2016-04-01,,,0.6,Outdoor,https://www.tfrrs.org/results/45256/2762439/Stanford_Invitational/100-Hurdles,TFRRS all_performances
"Labrie-Smith, Hannah",Stanford,ACC,100H,2016,FR-1,,,14.66,s,Stanford Invitational,2016-04-01,,,+0.0,Outdoor,https://www.tfrrs.org/results/45256/2762439/Stanford_Invitational/100-Hurdles,TFRRS all_performances
"Lewis, Amber",Stanford,ACC,100H,2016,SO-2,,,14.85,s,Stanford Invitational,2016-04-01,,,1.9,Outdoor,https://www.tfrrs.org/results/45256/2762439/Stanford_Invitational/100-Hurdles,TFRRS all_performances
"Labrie-Smith, Hannah",Stanford,ACC,400H,2016,FR-1,,,1:00.74,s,Stanford Invitational,2016-04-01,,,,Outdoor,https://www.tfrrs.org/results/45256/2762421/Stanford_Invitational/400-Hurdles,TFRRS all_performances
"Lewis, Amber",Stanford,ACC,400H,2016,SO-2,,,1:02.88,s,Stanford Invitational,2016-04-01,,,,Outdoor,https://www.tfrrs.org/results/45256/2762421/Stanford_Invitational/400-Hurdles,TFRRS all_performances
"Baker, Olivia",Stanford,ACC,400m,2016,SO-2,,,53.49,s,Stanford Invitational,2016-04-01,,,,Outdoor,https://www.tfrrs.org/results/45256/2762457/Stanford_Invitational/400-Meters,TFRRS all_performances
"Mongiovi, Missy",Stanford,ACC,400m,2016,FR-1,,,54.84,s,Stanford Invitational,2016-04-01,,,,Outdoor,https://www.tfrrs.org/results/45256/2762457/Stanford_Invitational/400-Meters,TFRRS all_performances
"Williams, Kristyn",Stanford,ACC,400m,2016,SR-4,,,53.80,s,Stanford Invitational,2016-04-01,,,,Outdoor,https://www.tfrrs.org/results/45256/2762457/Stanford_Invitational/400-Meters,TFRRS all_performances
"Forbes, Carla",Stanford,ACC,Long Jump,2016,SO-2,,,5.52,m,Stanford Invitational,2016-04-01,,,1.9,Outdoor,https://www.tfrrs.org/results/45256/2762451/Stanford_Invitational/Long-Jump,TFRRS all_performances
"Gayles, Daryth",Stanford,ACC,Long Jump,2016,SO-2,,,5.85,m,Stanford Invitational,2016-04-01,,,0.9,Outdoor,https://www.tfrrs.org/results/45256/2762451/Stanford_Invitational/Long-Jump,TFRRS all_performances
"Kwiatkowski, Marisa",Stanford,ACC,Long Jump,2016,SO-2,,,5.65,m,Stanford Invitational,2016-04-01,,5,2.9,Outdoor,https://gostanford.com/news/2016/04/1/a-winning-debut,legacy_source_needs_review
"Labrie-Smith, Hannah",Stanford,ACC,100H,2016,FR-1,,,14.30,s,The Big Meet -Cal vs. Stanford,2016-04-09,,,0.8,Outdoor,https://www.tfrrs.org/results/45589/2781814/The_Big_Meet_-Cal_vs_Stanford/100-Hurdles,TFRRS all_performances
"Lewis, Amber",Stanford,ACC,100H,2016,SO-2,,,14.62,s,The Big Meet -Cal vs. Stanford,2016-04-09,,,0.8,Outdoor,https://www.tfrrs.org/results/45589/2781814/The_Big_Meet_-Cal_vs_Stanford/100-Hurdles,TFRRS all_performances
"Labrie-Smith, Hannah",Stanford,ACC,400H,2016,FR-1,,,59.71,s,The Big Meet -Cal vs. Stanford,2016-04-09,,,,Outdoor,https://www.tfrrs.org/results/45589/2781810/The_Big_Meet_-Cal_vs_Stanford/400-Hurdles,TFRRS all_performances
"Lewis, Amber",Stanford,ACC,400H,2016,SO-2,,,1:03.84,s,The Big Meet -Cal vs. Stanford,2016-04-09,,,,Outdoor,https://www.tfrrs.org/results/45589/2781810/The_Big_Meet_-Cal_vs_Stanford/400-Hurdles,TFRRS all_performances
"Mongiovi, Missy",Stanford,ACC,400m,2016,FR-1,,,55.32,s,The Big Meet -Cal vs. Stanford,2016-04-09,,,,Outdoor,https://www.tfrrs.org/results/45589/2781804/The_Big_Meet_-Cal_vs_Stanford/400-Meters,TFRRS all_performances
"Williams, Kaitlyn",Stanford,ACC,400m,2016,JR-3,,,55.19,s,The Big Meet -Cal vs. Stanford,2016-04-09,,,,Outdoor,https://www.tfrrs.org/results/45589/2781804/The_Big_Meet_-Cal_vs_Stanford/400-Meters,TFRRS all_performances
"Williams, Kristyn",Stanford,ACC,400m,2016,SR-4,,,53.53,s,The Big Meet -Cal vs. Stanford,2016-04-09,,,,Outdoor,https://www.tfrrs.org/results/45589/2781804/The_Big_Meet_-Cal_vs_Stanford/400-Meters,TFRRS all_performances
"Gayles, Daryth",Stanford,ACC,Long Jump,2016,SO-2,,,5.66,m,The Big Meet -Cal vs. Stanford,2016-04-09,,,0.2,Outdoor,https://www.tfrrs.org/results/45589/2781829/The_Big_Meet_-Cal_vs_Stanford/Long-Jump,TFRRS all_performances
"Kwiatkowski, Marisa",Stanford,ACC,Long Jump,2016,SO-2,,,5.72,m,The Big Meet -Cal vs. Stanford,2016-04-09,,,0.6,Outdoor,https://www.tfrrs.org/results/45589/2781829/The_Big_Meet_-Cal_vs_Stanford/Long-Jump,TFRRS all_performances
"Labrie-Smith, Hannah",Stanford,ACC,100H,2016,FR-1,,,14.15,s,Michael Johnson Classic,2016-04-23,,,0.5,Outdoor,https://www.tfrrs.org/results/45651/2827008/Michael_Johnson_Classic/100-Hurdles,TFRRS all_performances
"Labrie-Smith, Hannah",Stanford,ACC,400H,2016,FR-1,,,59.67,s,Michael Johnson Classic,2016-04-23,,,,Outdoor,https://www.tfrrs.org/results/45651/2827016/Michael_Johnson_Classic/400-Hurdles,TFRRS all_performances
"Lewis, Amber",Stanford,ACC,400H,2016,SO-2,,,1:02.17,s,Brutus Hamilton Challenge,2016-04-23,,,,Outdoor,https://www.tfrrs.org/results/46107/2827636/Brutus_Hamilton_Challenge/400-Hurdles,TFRRS all_performances
"Baker, Olivia",Stanford,ACC,400m,2016,SO-2,,,53.17,s,Michael Johnson Classic,2016-04-23,,,,Outdoor,https://www.tfrrs.org/results/45651/2827023/Michael_Johnson_Classic/400-Meters,TFRRS all_performances
Gaby Gayles,Stanford,ACC,400m,2016,,,,53.76,s,Michael Johnson Invitational,2016-04-23,,4,,Outdoor,https://gostanford.com/news/2016/04/24/longtime-relay-record-smashed,legacy_source_needs_review
"Gayles, Gabrielle",Stanford,ACC,400m,2016,SO-2,,,53.76,s,Michael Johnson Classic,2016-04-23,,,,Outdoor,https://www.tfrrs.org/results/45651/2827023/Michael_Johnson_Classic/400-Meters,TFRRS all_performances
"Mongiovi, Missy",Stanford,ACC,400m,2016,FR-1,,,55.84,s,Michael Johnson Classic,2016-04-23,,,,Outdoor,https://www.tfrrs.org/results/45651/2827023/Michael_Johnson_Classic/400-Meters,TFRRS all_performances
"Williams, Kaitlyn",Stanford,ACC,400m,2016,JR-3,,,55.89,s,Michael Johnson Classic,2016-04-23,,,,Outdoor,https://www.tfrrs.org/results/45651/2827023/Michael_Johnson_Classic/400-Meters,TFRRS all_performances
"Williams, Kristyn",Stanford,ACC,400m,2016,SR-4,,,52.99,s,Michael Johnson Classic,2016-04-23,,,,Outdoor,https://www.tfrrs.org/results/45651/2827023/Michael_Johnson_Classic/400-Meters,TFRRS all_performances
"Gayles, Daryth",Stanford,ACC,Long Jump,2016,SO-2,,,6.14,m,Michael Johnson Classic,2016-04-23,,,1.8,Outdoor,https://www.tfrrs.org/results/45651/2826997/Michael_Johnson_Classic/Long-Jump,TFRRS all_performances
"Kwiatkowski, Marisa",Stanford,ACC,Long Jump,2016,SO-2,,,5.71,m,Michael Johnson Classic,2016-04-23,,,1.8,Outdoor,https://www.tfrrs.org/results/45651/2826997/Michael_Johnson_Classic/Long-Jump,TFRRS all_performances
"Labrie-Smith, Hannah",Stanford,ACC,100H,2016,FR-1,,,14.23,s,Payton Jordan Invitational,2016-05-01,,,1.8,Outdoor,https://www.tfrrs.org/results/46369/2847810/Payton_Jordan_Invitational/100-Hurdles,TFRRS all_performances
"Lewis, Amber",Stanford,ACC,100H,2016,SO-2,,,14.50,s,Payton Jordan Invitational,2016-05-01,,,0.7,Outdoor,https://www.tfrrs.org/results/46369/2847810/Payton_Jordan_Invitational/100-Hurdles,TFRRS all_performances
"Lewis, Amber",Stanford,ACC,400H,2016,SO-2,,,1:01.47,s,Payton Jordan Invitational,2016-05-01,,,,Outdoor,https://www.tfrrs.org/results/46369/2847772/Payton_Jordan_Invitational/400-Hurdles,TFRRS all_performances
"Crunkleton-Wilson, Michaela",Stanford,ACC,400m,2016,SO-2,,,53.82,s,Payton Jordan Invitational,2016-05-01,,,,Outdoor,https://www.tfrrs.org/results/46369/2847826/Payton_Jordan_Invitational/400-Meters,TFRRS all_performances
"Gayles, Gabrielle",Stanford,ACC,400m,2016,SO-2,,,53.59,s,Payton Jordan Invitational,2016-05-01,,,,Outdoor,https://www.tfrrs.org/results/46369/2847826/Payton_Jordan_Invitational/400-Meters,TFRRS all_performances
"Mongiovi, Missy",Stanford,ACC,400m,2016,FR-1,,,55.15,s,Payton Jordan Invitational,2016-05-01,,,,Outdoor,https://www.tfrrs.org/results/46369/2847826/Payton_Jordan_Invitational/400-Meters,TFRRS all_performances
"Shepard, Karina",Stanford,ACC,400m,2016,FR-1,,,1:00.14,s,Payton Jordan Invitational,2016-05-01,,,,Outdoor,https://www.tfrrs.org/results/46369/2847826/Payton_Jordan_Invitational/400-Meters,TFRRS all_performances
"Gayles, Daryth",Stanford,ACC,Long Jump,2016,SO-2,,,6.08,m,Payton Jordan Invitational,2016-05-01,,,0.9,Outdoor,https://www.tfrrs.org/results/46369/2847805/Payton_Jordan_Invitational/Long-Jump,TFRRS all_performances
"Labrie-Smith, Hannah",Stanford,ACC,400H,2016,FR-1,,,1:00.89,s,Pac-12 Outdoor Track & Field Championships,2016-05-14,,,,Outdoor,https://www.tfrrs.org/results/45708/2877263/Pac-12_Outdoor_Track__Field_Championships/400-Hurdles,TFRRS all_performances
"Baker, Olivia",Stanford,ACC,400m,2016,SO-2,,,53.20,s,Pac-12 Outdoor Track & Field Championships,2016-05-14,,,,Outdoor,https://www.tfrrs.org/results/45708/2877289/Pac-12_Outdoor_Track__Field_Championships/400-Meters,TFRRS all_performances
"Baker, Olivia",Stanford,ACC,400m,2016,SO-2,,,54.15,s,Pac-12 Outdoor Track & Field Championships,2016-05-14,,,,Outdoor,https://www.tfrrs.org/results/45708/2877289/Pac-12_Outdoor_Track__Field_Championships/400-Meters,TFRRS all_performances
"Gayles, Gabrielle",Stanford,ACC,400m,2016,SO-2,,,53.91,s,Pac-12 Outdoor Track & Field Championships,2016-05-14,,,,Outdoor,https://www.tfrrs.org/results/45708/2877289/Pac-12_Outdoor_Track__Field_Championships/400-Meters,TFRRS all_performances
"Gayles, Gabrielle",Stanford,ACC,400m,2016,SO-2,,,54.00,s,Pac-12 Outdoor Track & Field Championships,2016-05-14,,,,Outdoor,https://www.tfrrs.org/results/45708/2877289/Pac-12_Outdoor_Track__Field_Championships/400-Meters,TFRRS all_performances
"Mongiovi, Missy",Stanford,ACC,400m,2016,FR-1,,,56.15,s,Pac-12 Outdoor Track & Field Championships,2016-05-14,,,,Outdoor,https://www.tfrrs.org/results/45708/2877289/Pac-12_Outdoor_Track__Field_Championships/400-Meters,TFRRS all_performances
"Williams, Kaitlyn",Stanford,ACC,400m,2016,JR-3,,,55.50,s,Pac-12 Outdoor Track & Field Championships,2016-05-14,,,,Outdoor,https://www.tfrrs.org/results/45708/2877289/Pac-12_Outdoor_Track__Field_Championships/400-Meters,TFRRS all_performances
"Williams, Kristyn",Stanford,ACC,400m,2016,SR-4,,,53.70,s,Pac-12 Outdoor Track & Field Championships,2016-05-14,,,,Outdoor,https://www.tfrrs.org/results/45708/2877289/Pac-12_Outdoor_Track__Field_Championships/400-Meters,TFRRS all_performances
"Williams, Kristyn",Stanford,ACC,400m,2016,SR-4,,,54.00,s,Pac-12 Outdoor Track & Field Championships,2016-05-14,,,,Outdoor,https://www.tfrrs.org/results/45708/2877289/Pac-12_Outdoor_Track__Field_Championships/400-Meters,TFRRS all_performances
"Gayles, Daryth",Stanford,ACC,Long Jump,2016,SO-2,,,5.70,m,Pac-12 Outdoor Track & Field Championships,2016-05-14,,,0.6,Outdoor,https://www.tfrrs.org/results/45708/2877300/Pac-12_Outdoor_Track__Field_Championships/Long-Jump,TFRRS all_performances
"Kwiatkowski, Marisa",Stanford,ACC,Long Jump,2016,SO-2,,,5.45,m,Pac-12 Outdoor Track & Field Championships,2016-05-14,,,1.2,Outdoor,https://www.tfrrs.org/results/45708/2877300/Pac-12_Outdoor_Track__Field_Championships/Long-Jump,TFRRS all_performances
"Gayles, Gabrielle",Stanford,ACC,400m,2016,SO-2,,,54.80,s,NCAA Division I - West Preliminary Round,2016-05-26,,,,Outdoor,https://www.tfrrs.org/results/46681/2882658/NCAA_Division_I_-_West_Preliminary_Round/400-Meters,TFRRS all_performances
"Williams, Kristyn",Stanford,ACC,400m,2016,SR-4,,,54.19,s,NCAA Division I - West Preliminary Round,2016-05-26,,,,Outdoor,https://www.tfrrs.org/results/46681/2882658/NCAA_Division_I_-_West_Preliminary_Round/400-Meters,TFRRS all_performances
"Gayles, Daryth",Stanford,ACC,Long Jump,2016,SO-2,,,5.93,m,NCAA Division I - West Preliminary Round,2016-05-26,,,+0.0,Outdoor,https://www.tfrrs.org/results/46681/2882654/NCAA_Division_I_-_West_Preliminary_Round/Long-Jump,TFRRS all_performances
"Herran, Alana",Virginia,ACC,100H,2016,FR-1,,,14.42,s,2016 Fred Hardy Invitational,2016-03-25,,,1.1,Outdoor,https://www.tfrrs.org/results/42673/2737957/2016_Fred_Hardy_Invitational/100-Hurdles,TFRRS all_performances
"Leonard, Ciara",Virginia,ACC,100H,2016,FR-1,,,14.23,s,2016 Fred Hardy Invitational,2016-03-25,,,1.1,Outdoor,https://www.tfrrs.org/results/42673/2737957/2016_Fred_Hardy_Invitational/100-Hurdles,TFRRS all_performances
"Smith, Heather",Virginia,ACC,100H,2016,JR-3,,,13.88,s,2016 Fred Hardy Invitational,2016-03-25,,,1.1,Outdoor,https://www.tfrrs.org/results/42673/2737957/2016_Fred_Hardy_Invitational/100-Hurdles,TFRRS all_performances
"Smith, Heather",Virginia,ACC,400H,2016,JR-3,,,59.41,s,2016 Fred Hardy Invitational,2016-03-25,,,,Outdoor,https://www.tfrrs.org/results/42673/2737932/2016_Fred_Hardy_Invitational/400-Hurdles,TFRRS all_performances
